date,nav,cash,all_cash,trend_signal,vol,prob,close
2015-05-29,1000000.0,1000000.0,,1.0,45.9656485468,0.806571801104,4508.25
2015-06-01,1000000.0,1000000.0,,1.0,48.9693049596,0.816042691148,4521.85
2015-06-02,1000000.0,1000000.0,,0.0,47.9393233975,0.758156642524,4508.89
2015-06-03,1000000.0,1000000.0,,0.0,42.0487043836,0.781284156097,4519.86
2015-06-04,1000000.0,1000000.0,,0.0,50.5176549504,0.691128336315,4487.03
2015-06-05,1000000.0,1000000.0,,0.0,46.3309204224,0.632604209995,4477.19
2015-06-08,1000000.0,1000000.0,,0.0,51.5894973638,0.526230089601,4431.51
2015-06-09,1000000.0,1000000.0,,0.0,49.4958480195,0.54126840948,4427.61
2015-06-10,1000000.0,1000000.0,,0.0,58.0620969716,0.650341011938,4485.46
2015-06-11,1000000.0,1000000.0,,0.0,40.3170408494,0.613674730804,4488.47
