date,open,high,low,close,ma5,ma10,ma20,ma50,ma200,ma1000,mva_band,std200,std50,cci,s_pct_k,s_pct_d,stoch,wr,tr1,tr2,tr3,month_change,tr,ztr,vol,fevol,fesignal,drtns,cc_delta,cc_pct,oc_delta,oc_pct,co_delta,co_pct,ret_daily,ret_today,ret_open,rtnvol,cr,mom,atr,3atr,ir,avg_tr,max_ir_window,min_ir_window,max_cplunger,min_cplunger,prob,macd,dx,stochStrength,cciStrength,macd_signal,macd_dur,macd_last_dur,is_churning
2016-08-17,4799.03,4807.05,4772.43,4805.45,4808.03,4793.905,4747.714,4575.9054,4461.9364,,,194.576630779,167.276344269,69.5108483862,80.6133551854,84.174989887,84.174989887,-21.7526330003,34.62,9.86,24.76,0.0,32.1333401352,-0.766761720813,42.3323827919,,False,0.00172184132794,8.26,0.00172184132794,1.84,0.000383557874506,6.42,0.00133777034109,0.00172184132794,0.00133777034109,0.000383557874506,0.00318692023377,0.0295974277472,9.28715674575,32.1333401352,96.4000204057,1.3597073301,62.2424394686,4827.12,4201.05,0.348154734695,9.71041631979,0.909133915475,-3.95635806068,32.0055828058,-1,-1,-1,2,30,0
2016-08-18,4802.33,4814.54,4794.29,4808.68,4809.104,4800.392,4755.797,4581.6664,4462.46025,,,195.370772376,170.267291714,77.4329624667,80.5206932557,82.3478415713,82.3478415713,-19.571968674,20.25,9.09,11.16,0.0,30.5488947839,-1.17812830818,38.2187169182,,False,0.000672153492389,3.23,0.000672153492389,-3.12,-0.000649262816177,6.35,0.00132227481243,0.000672153492389,0.00132227481243,-0.000649262816177,0.00305423944735,0.0325464801427,10.6561652103,30.5488947839,91.6466843516,1.40344908387,62.1212742062,4827.12,4201.05,0.296838727725,9.78135119997,0.915802310001,-5.19910846126,33.9227224658,-1,0,-1,3,30,0
2016-08-19,4800.2,4816.0,4786.27,4806.14,4808.916,4801.885,4762.8005,4587.5354,4462.8957,,,196.041447116,172.878686735,66.7811313935,79.6169493824,80.9823954768,80.9823954768,-21.286794491,29.73,7.32,22.41,0.0,30.4397088127,-0.897189173978,41.0281082602,,False,-0.000528211484233,-2.54,-0.000528211484233,-8.48,-0.00176347771114,5.94,0.00123744843965,-0.000528211484233,0.00123744843965,-0.00176347771114,0.0030427370978,0.0277877627056,9.13248887841,30.4397088127,91.319126438,1.19406555432,62.0031976453,4827.12,4201.05,0.338369645385,9.75901280868,0.880167664256,-6.50097523161,29.7055977078,-1,0,-1,4,30,0
2016-08-22,4797.95,4817.36,4791.06,4808.56,4805.204,4804.267,4769.932,4594.4856,4463.35075,,,196.739900869,174.666038744,66.3274566022,78.2173303096,79.5998628932,79.5998628932,-23.1822887632,26.3,11.22,15.08,0.0,29.8877476377,-0.993882146472,40.0611785353,,False,0.00050352257737,2.42,0.00050352257737,-8.19,-0.00170407021019,10.61,0.00221136110214,0.00050352257737,0.00221136110214,-0.00170407021019,0.00302923350749,0.0283361310777,9.35422475937,29.8877476377,89.663242913,2.56552014867,61.892884626,4827.12,4201.05,0.299872919354,9.81550631662,0.992869535041,-7.44029633981,30.1075197788,-1,-1,-1,5,30,0
2016-08-23,4828.79,4836.45,4816.76,4818.48,4809.462,4806.54,4777.2505,4602.4,4463.92865,,,197.614889648,175.688439017,95.1687561986,81.0225367206,80.3111998069,80.3111998069,-16.1722568684,19.69,27.89,8.2,0.0,29.621381286,-0.942040522042,40.5795947796,,False,0.00206298767198,9.92,0.00206298767198,20.23,0.00420708070607,-10.31,-0.0021351104521,0.00206298767198,-0.0021351104521,0.00420708070607,0.00303088724897,0.0290945454695,9.59934932562,29.621381286,88.8641438579,3.54647917644,61.7806933425,4827.12,4290.47,0.139849514995,8.54652111256,0.999483046501,-7.607549667,35.6678535092,0,0,-1,6,30,0
2016-08-24,4812.49,4821.3,4770.73,4783.49,4805.07,4806.55,4781.281,4609.5716,4464.30995,,,198.159522931,175.614039248,27.9177581394,53.9476295426,67.1294146748,67.1294146748,-73.1272776353,50.57,2.82,47.75,0.0,32.4145304478,-0.284934703848,47.1506529615,,False,-0.00726162607295,-34.99,-0.00726162607295,-5.99,-0.0012431306138,-29.0,-0.0060259865475,-0.00726162607295,-0.0060259865475,-0.0012431306138,0.00342269846426,0.0149373802922,4.36421158573,32.4145304478,97.2435913435,3.05375577085,61.6871342302,4827.12,4364.74,0.707278763141,6.78828746425,0.997970086983,-10.1308303082,12.4399160079,0,0,-1,7,30,0
2016-08-25,4773.68,4792.47,4768.0,4775.43,4798.42,4803.762,4783.982,4616.89,4464.9095,,,198.920890558,174.728983402,-10.5264735586,32.3060955234,49.7177550991,49.7177550991,-89.3354384958,24.47,8.98,15.49,0.0,31.3552597215,-1.03235893897,39.6764106103,,False,-0.00168496223469,-8.06,-0.00168496223469,-9.81,-0.00205080391095,1.75,0.000366593487624,-0.00168496223469,0.000366593487624,-0.00205080391095,0.00337849921965,0.00925066143713,2.73809784633,31.3552597215,94.0657791644,2.75552433339,61.5689563328,4827.12,4410.75,0.839546470799,5.92311485725,0.995569270102,-12.2568487872,11.223626108,-1,-1,-1,8,30,0
2016-08-26,4782.46,4815.58,4758.1,4783.69,4793.93,4801.423,4786.655,4624.0792,4465.6193,,,199.806305378,174.033822596,1.15451626846,32.2332287344,40.9754919168,40.9754919168,-67.8396380545,57.48,40.15,17.33,0.0,34.8385584253,-0.0789667640573,49.2103323594,,False,0.00172968716953,8.26,0.00172968716953,7.03,0.00147211874114,1.23,0.000257189814447,0.00172968716953,0.000257189814447,0.00147211874114,0.00337539981648,0.0091112427552,2.69930771185,34.8385584253,104.515675276,2.56348693597,61.4789821551,4827.12,4410.75,0.706420283446,6.06613816506,0.992833828457,-12.9529815261,19.1923878707,-1,0,-1,9,30,0
2016-08-29,4787.93,4804.42,4784.63,4791.09,4790.436,4797.82,4788.4075,4632.4134,4466.39005,,,200.765506824,171.795486584,19.586958007,36.8467890562,38.9111404865,38.9111404865,-58.5396506221,19.79,20.73,0.940000000001,0.0,32.9574173019,-1.13741746085,38.6258253915,,False,0.00154692298205,7.4,0.00154692298205,4.24,0.000886345059985,3.16,0.000659992940582,0.00154692298205,0.000659992940582,0.000886345059985,0.00315707536355,0.00518756045482,1.64315382354,32.9574173019,98.8722519057,2.47796093232,61.3836778678,4827.12,4410.75,0.586963851818,6.19610966973,0.991175138276,-12.7417578821,19.1923878707,-1,1,-1,10,30,0
2016-08-30,4787.77,4797.62,4760.28,4775.99,4781.938,4795.7,4791.2465,4639.93,4467.32535,,,201.772448699,169.63456556,-50.7322154451,29.6650685258,34.2881045062,34.2881045062,-77.5166520045,37.34,6.53,30.81,0.0,33.5417616616,-0.654624818297,43.453751817,,False,-0.0031516836461,-15.1,-0.0031516836461,-3.32,-0.0006929529606,-11.78,-0.00246043565167,-0.0031516836461,-0.00246043565167,-0.0006929529606,0.00269315757531,0.00934904258361,3.47140570954,33.5417616616,100.625284985,2.62227801079,61.2918541521,4827.12,4444.7,0.834205469999,5.40512282722,0.993802800454,-13.3797499204,7.41065448269,-1,0,-1,11,30,0
2016-08-31,4770.23,4775.19,4751.69,4771.05,4779.45,4792.26,4793.0825,4647.083,4468.6699,,,202.898434007,167.413501811,-124.901709225,26.0909664564,30.1895354813,30.1895354813,-77.4831356129,23.5,0.8,24.3,0.0,32.3095267734,-1.02102221899,39.7897778101,,False,-0.00103434052416,-4.94,-0.00103434052416,-5.76,-0.00120603267595,0.820000000001,0.00017189946816,-0.00103434052416,0.00017189946816,-0.00120603267595,0.00262926759499,0.00508481451515,1.93392811171,32.3095267734,96.9285803203,2.36933854013,61.1686135984,4827.12,4459.58,0.916646572507,5.09199051077,0.988567289451,-13.8376866785,3.52309713655,-1,-1,-1,12,30,0
2016-09-01,4774.81,4787.94,4750.24,4783.94,4781.152,4789.786,4795.089,4654.6672,4469.76225,,,204.007259957,164.779110414,-110.653580436,32.3180441341,31.2537898077,31.2537898077,-61.4548781883,37.7,0.0,0.0,1.0,33.028256537,-0.628103388307,43.7189661169,,False,0.00270171136333,12.89,0.00270171136333,3.76,0.000788086479915,9.13,0.00191211796909,0.00270171136333,0.00191211796909,0.000788086479915,0.00266110970151,0.00578628188586,2.17438682914,33.028256537,99.0847696109,2.35003092447,61.0336451187,4827.12,4528.36,0.707478636022,4.18752639635,0.988036786032,-12.9893546409,8.799389997,0,0,-1,13,30,0
2016-09-02,4806.14,4816.7,4781.61,4798.74,4784.162,4789.046,4795.4655,4661.2924,4470.92685,,,205.219596453,163.755596029,22.9830788557,44.2880094235,37.7708996156,37.7708996156,-43.7420252871,35.09,32.76,2.33,0.0,33.3031556654,-0.701733128565,42.9826687144,,False,0.00309368428534,14.8,0.00309368428534,22.2,0.00464052642801,-7.4,-0.00153969713741,0.00309368428534,-0.00153969713741,0.00464052642801,0.00258057776208,0.00470938343809,1.82493374441,33.3031556654,99.9094669961,2.18789761174,60.9111457695,4827.12,4554.71,0.465924579836,4.00632752704,0.98263288224,-11.2152524913,19.4947003446,1,1,-1,14,30,0
2016-09-06,4806.66,4829.51,4797.34,4829.51,4791.846,4791.141,4797.704,4672.1686,4471.8072,,,206.380841467,156.184858421,119.866907074,68.1189496137,52.9449246147,52.9449246147,-8.05011019603,32.17,30.77,1.4,0.0,33.1520682433,-0.777864815422,42.2213518458,,False,0.00641209984288,30.77,0.00641209984288,7.92,0.00165043323873,22.85,0.00475382074039,0.00641209984288,0.00475382074039,0.00165043323873,0.00270246670656,0.0102621145205,3.79731394862,33.1520682433,99.45620473,2.20140182507,60.7652196669,4829.51,4565.77,0.0,4.34031180083,0.983154254094,-7.90916701668,23.7821335469,1,1,-1,15,30,0
2016-09-07,4829.91,4839.59,4813.99,4831.86,4803.02,4792.479,4799.5095,4684.7848,4472.68975,,,207.54380265,142.204363782,147.517848181,79.7337893004,66.3393569575,66.3393569575,-8.65137101287,25.6,10.08,15.52,0.0,32.1451258109,-0.96650391593,40.3349608407,,False,0.00048659180745,2.35,0.00048659180745,0.4,8.28241374383e-05,1.95,0.000403734231073,0.00048659180745,0.000403734231073,8.28241374382e-05,0.00266774859545,0.00843322890631,3.1611782762,32.1451258109,96.4353774326,2.04978897571,60.636430378,4831.86,4565.77,0.0,4.38828602445,0.976424060156,-5.61184595127,27.0733413009,1,1,-1,16,30,0
2016-09-08,4816.48,4816.48,4791.22,4804.0,4809.61,4794.53,4800.54,4695.0554,4473.27795,,,208.317667692,131.268210713,23.9221253605,69.9508342137,68.1450955856,68.1450955856,-39.832120873,25.26,15.38,40.64,0.0,33.2777757028,-0.533537788278,44.6646221172,,False,-0.00576589553505,-27.86,-0.00576589553505,-15.38,-0.00318303924369,-12.48,-0.00259110387669,-0.00576589553505,-0.00259110387669,-0.00318303924369,0.00297066792624,0.00520941635761,1.75361786876,33.2777757028,99.8333271083,1.88279892778,60.5277463276,4831.86,4589.83,0.460284773354,3.5383772401,0.966398770022,-5.98236933276,14.9935564902,1,0,-1,17,30,0
2016-09-09,4763.04,4773.77,4681.53,4681.53,4789.128,4785.14,4794.451,4701.3912,4473.31165,,,208.350973057,122.34138994,-309.361853351,34.9754171069,51.5602563463,51.5602563463,-100.0,92.24,30.23,122.47,0.0,45.1700722757,1.80257855478,68.0257855478,,False,-0.0254933388843,-122.47,-0.0254933388843,-40.96,-0.00852622814321,-81.51,-0.017113020256,-0.0254933388843,-0.017113020256,-0.00852622814321,0.0032975164524,-0.00622851106733,-1.88884912547,45.1700722757,135.510216827,0.505215236034,60.4811868172,4831.86,4589.83,2.48556630435,1.51617395137,0.691874509748,-14.0297766249,-22.9867748175,0,-1,-1,18,30,0
2016-09-12,4656.59,4772.44,4656.51,4764.65,4782.31,4783.236,4792.3295,4708.3302,4473.78785,,,208.909511136,115.574594844,-188.336149727,47.0212458049,49.2907510756,49.2907510756,-40.9329254971,115.93,90.91,25.02,0.0,54.6047293056,1.59708428402,65.9708428402,,False,0.0177548792809,83.12,0.0177548792809,-24.94,-0.0053273182058,108.06,0.0232058222863,0.0177548792809,0.0232058222863,-0.0053273182058,0.00365770086616,-0.000640721602303,-0.175170585498,54.6047293056,163.814187917,0.924059044121,60.4777885749,4831.86,4603.28,1.11131708986,2.6682523254,0.819431049438,-13.3147974351,-28.7660973663,-1,0,-1,19,30,0
2016-09-13,4740.0,4755.87,4701.79,4722.84,4760.976,4776.411,4787.1155,4714.0382,4474.03765,,,209.178464763,108.77019703,-167.030455092,41.6256545826,45.4582028291,45.4582028291,-63.7699366397,54.08,8.78,62.86,0.0,55.7054320649,0.0818281942635,50.8182819426,,False,-0.00877504118875,-41.81,-0.00877504118875,-24.65,-0.00517351746718,-17.16,-0.00362025316456,-0.00877504118875,-0.00362025316456,-0.00517351746718,0.00403656221498,-0.0135226176003,-3.35003324119,55.7054320649,167.116296195,0.545421889099,60.5052100983,4831.86,4603.28,1.80182830244,1.97602817684,0.705715252714,-15.0875981689,-28.7660973663,-1,1,-1,20,30,0
2016-09-14,4726.75,4770.39,4726.75,4746.06,4743.816,4773.418,4784.559,4720.7444,4474.3656,,,209.554813202,99.6432247645,-94.1357495957,45.2693490304,45.3637759298,45.3637759298,-51.0869565217,43.64,47.55,3.91,0.0,54.6180411229,-0.359394777291,46.4060522271,,False,0.00491653327235,23.22,0.00491653327235,3.91,0.000827891692287,19.31,0.00408525942773,0.00491653327235,0.00408525942773,0.000827891692287,0.00400364776173,-0.00248760836135,-0.621335469401,54.6180411229,163.854123369,0.746548392146,60.5449020852,4831.86,4647.02,1.41713004803,1.63581072211,0.7700934139,-14.1423076522,-22.5750737162,-1,1,-1,21,30,0
2016-09-15,4749.71,4826.02,4748.67,4819.9,4746.996,4778.303,4785.2815,4728.2484,4475.14255,,,210.549044478,92.2867825316,38.2432917891,67.2572438838,56.3105099068,56.3105099068,-10.7548612628,77.35,79.96,2.61,0.0,57.9969689732,0.562175711172,55.6217571117,,False,0.015558168249,73.84,0.015558168249,3.65,0.000769058966806,70.19,0.0147777443254,0.015558168249,0.0147777443254,0.000769058966806,0.00544799701649,0.0112905753511,2.07242686016,57.9969689732,173.99090692,0.814988474438,60.6055884738,4831.86,4647.02,0.197341537326,2.85254222182,0.789985935261,-8.28024056664,-2.28436135034,0,1,-1,22,30,0
2016-09-16,4811.79,4821.85,4794.2,4818.05,4774.3,4781.714,4785.75,4735.4178,4475.652,,,211.257224029,84.592331473,71.430985315,77.7459477011,67.028228804,67.028228804,-11.7653484815,27.65,1.95,25.7,0.0,53.9507064434,-0.932779268183,40.6722073182,,False,-0.000383825390568,-1.85,-0.000383825390568,-8.11,-0.00168260752298,6.26,0.00130097115626,-0.000383825390568,0.00130097115626,-0.00168260752298,0.00545328949448,0.0102233911705,1.87472005308,53.9507064434,161.85211933,0.858485234038,60.642183344,4831.86,4665.93,0.227729267623,2.50848487986,0.802064859776,-4.45521905587,-2.28436135034,1,1,-1,23,30,0
2016-09-19,4833.84,4843.76,4787.44,4796.07,4780.584,4781.447,4785.2465,4740.772,4476.20125,,,211.949100308,79.540728702,64.0672826174,76.138661434,71.583445119,71.583445119,-25.4686248331,56.32,25.71,30.61,0.0,54.266612251,-0.112691148974,48.8730885103,,False,-0.0045620116022,-21.98,-0.0045620116022,15.79,0.00327725947219,-37.77,-0.00781366367112,-0.0045620116022,-0.00781366367112,0.00327725947219,0.00558282172648,0.00614619831596,1.10091251648,54.266612251,162.799836753,0.654644125014,60.6716522314,4831.86,4665.93,0.589896577457,2.14498856078,0.741730301433,-3.38198742262,4.90600331293,1,0,-1,24,30,0
2016-09-20,4813.78,4824.21,4797.78,4805.22,4797.06,4779.018,4785.0795,4745.7822,4477.1936,,,213.025291787,75.3615801345,63.2437637165,77.7782759774,74.6808605482,74.6808605482,-20.5821094793,26.43,28.14,1.71,0.0,50.7830639508,-0.910520814411,40.8947918559,,False,0.00190781202109,9.15,0.00190781202109,17.71,0.00369260665503,-8.56,-0.00177822833615,0.00190781202109,-0.00177822833615,0.00369260665503,0.00559481634398,0.00755840772177,1.35096619032,50.7830639508,152.349191853,0.699145202222,60.6320386006,4831.86,4672.11,0.439371669086,2.19537398168,0.755694888134,-2.09543284114,4.90600331293,1,-1,-1,25,30,0
2016-09-21,4826.58,4858.57,4797.9,4853.75,4818.598,4781.207,4786.843,4751.305,4477.88175,,,214.020961272,72.8626204174,129.894383853,87.6964229535,81.1886417509,81.1886417509,-2.38543007028,60.67,53.35,7.32,0.0,52.1013220907,0.0339392083463,50.3393920835,,False,0.0100994335327,48.53,0.0100994335327,21.36,0.0044451658821,27.17,0.00562924472401,0.0100994335327,0.00562924472401,0.0044451658821,0.00603580507368,0.0156389263067,2.59102573987,52.1013220907,156.303966272,0.881142177579,60.5610601205,4853.75,4681.53,0.0,2.84374150085,0.808180452594,1.7753006309,15.6860635815,1,0,1,1,25,0
2016-09-22,4879.28,4895.5,4876.37,4891.36,4832.89,4789.943,4792.2365,4757.8168,4478.87045,,,215.474411335,70.4520536176,212.077819074,92.9820664498,87.0853541003,87.0853541003,-1.73229005398,19.13,41.75,22.62,0.0,50.721145812,-0.512968949098,44.870310509,,False,0.00774864795261,37.61,0.00774864795261,25.53,0.00525985063096,12.08,0.00247577511436,0.00774864795261,0.00247577511436,0.00525985063096,0.00587973785551,0.0309954582947,5.27157146396,50.721145812,152.163437436,0.903959863739,60.4947387711,4891.36,4681.53,0.0,3.46856609785,0.814216587513,6.36190196486,25.4659466848,1,1,1,2,25,0
2016-09-23,4881.45,4882.42,4853.41,4858.91,4841.062,4807.681,4796.4105,4763.0652,4479.69115,,,216.610456698,67.9176143556,142.175487716,88.835901211,87.9606276557,87.9606276557,-15.3102640278,29.01,8.94,37.95,0.0,49.0183263704,-0.618568076708,43.8143192329,,False,-0.00663414674037,-32.45,-0.00663414674037,-9.91,-0.00202602139282,-22.54,-0.00461748046175,-0.00663414674037,-0.00461748046175,-0.00202602139282,0.00615718396775,0.0258842593699,4.20391196779,49.0183263704,147.054979111,0.65874309696,60.419346935,4891.36,4681.53,0.53707962178,2.93581458586,0.743034318356,6.67119259655,16.4241520099,1,0,1,3,25,0
2016-09-26,4830.17,4837.34,4812.32,4817.17,4845.282,4812.933,4798.0845,4767.612,4480.6663,,,217.691266517,63.5530535242,51.8988339888,78.0302356383,82.995431647,82.995431647,-32.7754299343,25.02,21.57,46.59,0.0,48.694549521,-0.361736614062,46.3826338594,,False,-0.00859040402065,-41.74,-0.00859040402065,-28.74,-0.00591490684125,-13.0,-0.00269141665821,-0.00859040402065,-0.00269141665821,-0.00591490684125,0.00659350978521,0.0153153212193,2.32278736489,48.694549521,146.083648563,0.418194647691,60.316240677,4891.36,4681.53,1.23001697664,2.24881389287,0.660950673384,3.67526312511,2.22579160292,0,-1,1,4,25,0
2016-09-27,4813.89,4868.38,4811.28,4866.71,4857.58,4827.32,4801.8655,4772.5526,4481.7846,,,219.099563992,61.383139439,93.8866866927,82.9918532474,82.9936424472,82.9936424472,-12.0465291435,57.1,51.21,5.89,0.0,49.8152762515,-0.0569367576805,49.4306324232,,False,0.0102840464422,49.54,0.0102840464422,-3.28,-0.000680897705499,52.82,0.0109724152401,0.0102840464422,0.0109724152401,-0.000680897705499,0.006958163356,0.0241725550732,3.47398499237,49.8152762515,149.445828755,0.514324079705,60.2289285867,4891.36,4681.53,0.409271766548,3.07460226083,0.695036093241,4.5816369844,11.0506574063,-1,0,1,5,25,0
2016-09-28,4871.84,4877.3,4850.04,4875.27,4861.884,4840.241,4806.8295,4777.9924,4483.47315,,,220.826096269,58.0367020597,115.826837333,87.2635319629,85.128587205,85.128587205,-8.46478932173,27.26,10.59,16.67,0.0,46.8079060847,-0.914710776746,40.8528922325,,False,0.00175888844825,8.56,0.00175888844825,5.13,0.00105410020322,3.43,0.000704046109889,0.00175888844825,0.000704046109889,0.00105410020322,0.00686692331053,0.0292177290342,4.25485005627,46.8079060847,140.423718254,0.729429043509,60.0987647751,4891.36,4681.53,0.267725968415,3.22369354387,0.764951156621,5.26069501509,13.4677301583,0,1,1,6,25,0
2016-09-29,4868.46,4875.52,4819.02,4838.3,4851.272,4842.081,4810.192,4781.6144,4484.81385,,,222.164961823,55.9582459193,68.1245383243,81.6647380723,83.3966626387,83.3966626387,-23.9340558182,56.5,0.25,56.25,0.0,48.1001852734,-0.0574782452265,49.4252175477,,False,-0.00758316975265,-36.97,-0.00758316975265,-6.81,-0.00139684571316,-30.16,-0.00619497746721,-0.00758316975265,-0.00619497746721,-0.00139684571316,0.00718226605574,0.0224705790372,3.12861969506,48.1001852734,144.30055582,0.487820736474,59.9614094718,4891.36,4681.53,0.884902480903,2.6145149252,0.685795944405,2.84407012251,2.98701160566,0,0,1,7,25,0
2016-09-30,4856.1,4889.23,4846.9,4875.7,4854.63,4847.846,4814.78,4786.188,4486.2057,,,223.739814693,54.0456148611,105.498062416,85.7216364978,84.5591495682,84.5591495682,-10.2214650767,42.33,50.93,8.6,0.0,48.4774939036,-0.217914018235,47.8208598176,,False,0.00772998780563,37.4,0.00772998780563,17.8,0.00367897815348,19.6,0.00403616070509,0.00772998780563,0.00403616070509,0.00367897815348,0.00733775685831,0.0275979909756,3.76109368415,48.4774939036,145.432481711,0.603564659805,59.8319148756,4891.36,4681.53,0.26173322436,3.24525799323,0.725186137612,3.35345206413,7.07249377018,0,0,1,8,25,0
2016-10-03,4864.63,4872.14,4848.21,4866.63,4864.522,4854.902,4818.1745,4790.1992,4487.21605,,,225.001950426,52.365199335,81.4894551814,84.3067441748,84.4329468715,84.4329468715,-17.1081481481,23.93,0.0,0.0,1.0,45.6791613831,-0.996694067105,40.0330593289,,False,-0.00186024570831,-9.07,-0.00186024570831,-11.07,-0.00227044321841,2.0,0.0004111309596,-0.00186024570831,0.0004111309596,-0.00227044321841,0.00736885166378,0.0225230427543,3.05652003622,45.6791613831,137.037484149,0.35969405377,59.6775662255,4891.36,4681.53,0.414393574741,3.10166804224,0.639491793504,2.69684572697,7.07249377018,0,0,1,9,25,0
2016-10-04,4880.57,4891.5,4841.72,4859.47,4863.074,4860.327,4819.6725,4794.07,4488.5227,,,226.403795837,50.0958359099,76.7880269442,79.8840810706,82.1585139711,82.1585139711,-24.5385820336,49.78,24.87,24.91,0.0,46.2259398654,-0.237073415373,47.6292658463,,False,-0.00147124396143,-7.16,-0.00147124396143,13.94,0.00286440514278,-21.1,-0.00432326552022,-0.00147124396143,-0.00432326552022,0.00286440514278,0.00727858104393,0.0145135000479,1.99400129783,46.2259398654,138.677819596,0.357049009939,59.5213307287,4891.36,4681.53,0.535774311655,2.9895164947,0.638510039119,1.45958599577,13.0680582929,-1,-1,1,10,25,0
2016-10-05,4872.98,4891.35,4870.81,4877.75,4863.57,4862.727,4821.967,4798.1828,4490.3373,,,228.063998969,48.2874874163,93.0649376662,81.729010737,81.9437623541,81.9437623541,-16.4260595965,20.54,31.88,11.34,0.0,44.3131478833,-0.752886528378,42.4711347162,,False,0.00376172710193,18.28,0.00376172710193,13.51,0.00278013857478,4.77,0.000978867140846,0.00376172710193,0.000978867140846,0.00278013857478,0.00731046953722,0.0178345530215,2.43959063514,44.3131478833,132.93944365,0.387857119539,59.3505732982,4891.36,4681.53,0.229315392315,3.30611802204,0.649884636455,1.54343784168,13.0680582929,-1,0,1,11,25,0
2016-10-06,4871.95,4883.97,4851.53,4873.92,4870.694,4860.983,4825.463,4801.6036,4491.90415,,,229.61995254,47.4493923215,70.3489544161,80.8793119575,81.4115371558,81.4115371558,-19.9703868221,32.44,6.22,26.22,0.0,42.7300614989,-0.733761590943,42.6623840906,,False,-0.000785198093383,-3.83,-0.000785198093383,-5.8,-0.00118907283071,1.97,0.000404355545521,-0.000785198093383,0.000404355545521,-0.00118907283071,0.00713106187093,0.0229334788494,3.21599773842,42.7300614989,128.190184497,0.427232309374,59.1936235251,4891.36,4681.53,0.29462632901,3.25018116045,0.664220132832,1.03641482357,5.2268429259,-1,0,1,12,25,0
2016-10-07,4883.94,4884.7,4840.93,4864.52,4868.458,4861.544,4834.6125,4804.4658,4493.28045,,,231.027035857,46.8254786781,55.5939509358,74.5882437806,77.9998904682,77.9998904682,-31.7028243962,43.77,10.78,32.99,0.0,42.8687199657,-0.404195638258,45.9580436174,,False,-0.00192863239446,-9.4,-0.00192863239446,10.02,0.00205584006303,-19.42,-0.00397629782512,-0.00192863239446,-0.00397629782512,0.00205584006303,0.00673450862085,0.0299988989676,4.45450450159,42.8687199657,128.606159897,0.296388279468,59.0630870551,4891.36,4681.53,0.454429345607,3.09821259138,0.615746881512,-0.172204714237,1.07656260244,-1,-1,-1,1,12,0
2016-10-10,4887.73,4904.72,4885.59,4893.77,4873.886,4869.204,4841.0685,4807.7366,4494.62635,,,232.574753319,47.2440530157,105.961333399,82.168677217,80.0842838426,80.0842838426,-10.2508893466,19.13,40.2,21.07,0.0,42.5128906369,-0.509184829987,44.9081517001,,False,0.00601292624966,29.25,0.00601292624966,23.21,0.00477128267537,6.04,0.00123574747378,0.00601292624966,0.00123574747378,0.00477128267537,0.00590029927406,0.0203179283869,3.44354200409,42.5128906369,127.538671911,0.406370597953,58.9521554478,4893.77,4681.53,0.0,3.60020763258,0.656654157859,0.709731670854,8.42305343187,0,0,1,1,1,1
2016-10-11,4890.17,4890.17,4804.24,4821.91,4866.374,4864.724,4846.022,4809.054,4495.62205,,,233.550352563,46.6881963845,-13.6386969382,49.8771331945,64.9807085185,64.9807085185,-82.414410828,85.93,3.6,89.53,0.0,48.781838552,0.924119090472,59.2411909047,,False,-0.0146839757488,-71.86,-0.0146839757488,-3.6,-0.000735629177505,-68.26,-0.0139586149357,-0.0146839757488,-0.0139586149357,-0.000735629177505,0.00590029927406,0.0203179283869,3.44354200409,48.781838552,146.345515656,0.00175942814832,58.9058413881,4893.77,4681.53,1.21991297139,2.38312528422,0.500697425364,-3.59846616567,-18.1701504028,0,0,-1,1,1,1
2016-10-12,4824.27,4836.55,4806.33,4819.63,4854.75,4859.16,4849.7005,4811.0624,4496.61345,,,234.505624845,44.8689293687,-75.0172858776,32.5968070431,48.7887577808,48.7887577808,-84.6835191083,30.22,14.64,15.58,0.0,46.3069267451,-0.810679107269,41.8932089273,,False,-0.000472841674772,-2.28,-0.000472841674772,2.36,0.000489432610729,-4.64,-0.00096180354748,-0.000472841674772,-0.00096180354748,0.000489432610729,0.00583345448656,0.0148459556417,2.54496811038,46.3069267451,138.920780235,0.120064570139,58.8574225363,4893.77,4681.53,1.25965420851,2.34634807385,0.547475799965,-6.48526205242,-18.1701504028,-1,-1,-1,2,1,1
2016-10-13,4785.59,4816.33,4760.07,4803.1,4840.586,4855.64,4848.8605,4812.4378,4497.17355,,,235.105437189,43.5019991701,-148.412438935,31.1722369125,39.9804973467,39.9804973467,-70.2523332181,56.26,3.3,59.56,0.0,48.0740031791,0.0511336773703,50.5113367737,,False,-0.00342972385847,-16.53,-0.00342972385847,-34.04,-0.00706278282773,17.51,0.00365890099235,-0.00342972385847,0.00365890099235,-0.00706278282773,0.00540671757983,0.00107026119687,0.197950268544,48.0740031791,144.222009537,0.0136412765511,58.8009061982,4893.77,4681.53,1.5419830384,2.06748514369,0.505407140204,-9.22444060895,-29.5637892852,-1,-1,-1,3,1,1
2016-10-14,4828.9,4845.99,4806.73,4808.49,4829.38,4848.919,4848.3825,4813.7314,4497.95595,,,235.88239051,42.3664559268,-77.4535730833,32.3230697179,36.1517835323,36.1517835323,-66.5260974767,39.26,42.89,3.63,0.0,47.3828027552,-0.437879074725,45.6212092528,,False,0.00112219191772,5.39,0.00112219191772,25.8,0.0053715308863,-20.41,-0.00422663546563,0.00112219191772,-0.00422663546563,0.0053715308863,0.00541087987932,0.00257846922558,0.476534183549,47.3828027552,142.148408266,0.0229124078491,58.7542853717,4893.77,4681.53,1.45146859434,2.1608636578,0.509081512623,-10.3075956596,-18.200114495,-1,0,-1,4,1,1
